,상권_구분_코드_명,상권_코드_명,n,e,시군구,시군구_상권구분코드명,시군구_상권구분_상권코드명
749,전통시장,화곡중앙골목시장,37.534559954145735,126.83914637585305,강서구,강서구 - 전통시장,강서구 - 전통시장 - 화곡중앙골목시장
750,전통시장,대원종합시장,37.54452130721962,126.83645447684854,강서구,강서구 - 전통시장,강서구 - 전통시장 - 대원종합시장
751,전통시장,남부골목시장,37.53298295263819,126.86018235933966,강서구,강서구 - 전통시장,강서구 - 전통시장 - 남부골목시장
752,전통시장,영동전통시장,37.50917765749701,127.0241815207913,강남구,강남구 - 전통시장,강남구 - 전통시장 - 영동전통시장
753,전통시장,논현종합시장,37.50989594192755,127.03434985115916,강남구,강남구 - 전통시장,강남구 - 전통시장 - 논현종합시장
754,전통시장,청담삼익시장,37.5223657518234,127.05768160424999,강남구,강남구 - 전통시장,강남구 - 전통시장 - 청담삼익시장
755,발달상권,서울 강북구 미아삼거리역_1,37.612637575175675,127.03080671151173,강북구,강북구 - 발달상권,강북구 - 발달상권 - 서울 강북구 미아삼거리역_1
756,발달상권,서울 종로구 동대문역_2,37.57134842884826,127.01287054611977,종로구,종로구 - 발달상권,종로구 - 발달상권 - 서울 종로구 동대문역_2
757,발달상권,장안동사거리,37.571507714415674,127.0714390363011,동대문구,동대문구 - 발달상권,동대문구 - 발달상권 - 장안동사거리
758,발달상권,동묘앞역,37.573321439742294,127.01433117083198,종로구,종로구 - 발달상권,종로구 - 발달상권 - 동묘앞역
759,발달상권,서울 종로구 광화문역_2,37.57224685728405,126.97222102081379,종로구,종로구 - 발달상권,종로구 - 발달상권 - 서울 종로구 광화문역_2
760,발달상권,서울 동대문구 신설동역_1,37.57423885036018,127.02416858208171,동대문구,동대문구 - 발달상권,동대문구 - 발달상권 - 서울 동대문구 신설동역_1
761,발달상권,신설동역,37.57431145899912,127.02142911961398,종로구,종로구 - 발달상권,종로구 - 발달상권 - 신설동역
762,발달상권,장한평역_2,37.56320616309473,127.06143686641278,동대문구,동대문구 - 발달상권,동대문구 - 발달상권 - 장한평역_2
763,발달상권,서울 강서구 송정역,37.561213307613876,126.81005792356302,강서구,강서구 - 발달상권,강서구 - 발달상권 - 서울 강서구 송정역
764,발달상권,남영역,37.5422165192116,126.97181349916802,용산구,용산구 - 발달상권,용산구 - 발달상권 - 남영역
765,발달상권,서울 용산구 숙대입구역,37.54014590248296,126.98007424505472,용산구,용산구 - 발달상권,용산구 - 발달상권 - 서울 용산구 숙대입구역
766,발달상권,공덕역,37.5451470462594,126.95117241695094,마포구,마포구 - 발달상권,마포구 - 발달상권 - 공덕역
767,발달상권,서울 마포구 공덕역_2,37.54533677328226,126.95243966350286,마포구,마포구 - 발달상권,마포구 - 발달상권 - 서울 마포구 공덕역_2
768,발달상권,어린이대공원역,37.54789234072341,127.07184650807413,광진구,광진구 - 발달상권,광진구 - 발달상권 - 어린이대공원역
769,골목상권,녹사평대로32길,37.533506930535985,126.99187653389038,용산구,용산구 - 골목상권,용산구 - 골목상권 - 녹사평대로32길
770,골목상권,녹사평대로40나길,37.53510145989508,126.98890071042021,용산구,용산구 - 골목상권,용산구 - 골목상권 - 녹사평대로40나길
771,골목상권,대사관로34길,37.5311464419847,127.0058491638174,용산구,용산구 - 골목상권,용산구 - 골목상권 - 대사관로34길
772,골목상권,긴고랑로20길,37.560047850983615,127.08391187928045,광진구,광진구 - 골목상권,광진구 - 골목상권 - 긴고랑로20길
773,골목상권,장한로5길,37.56520463235324,127.06469832491446,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 장한로5길
774,골목상권,장한로8길,37.56382391111881,127.06859072957195,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 장한로8길
775,골목상권,전농로29길,37.580094006712415,127.05495244963285,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 전농로29길
776,전통시장,장위전통시장,37.611540291124236,127.05120407843764,성북구,성북구 - 전통시장,성북구 - 전통시장 - 장위전통시장
777,전통시장,번동시장,37.62131736266814,127.04799382658258,성북구,성북구 - 전통시장,성북구 - 전통시장 - 번동시장
778,골목상권,녹사평대로46길,37.53788551143475,126.98848165457555,용산구,용산구 - 골목상권,용산구 - 골목상권 - 녹사평대로46길
779,전통시장,새석관시장,37.6082149939322,127.0526740910292,성북구,성북구 - 전통시장,성북구 - 전통시장 - 새석관시장
780,전통시장,석관황금시장,37.60976015476928,127.06201876707541,성북구,성북구 - 전통시장,성북구 - 전통시장 - 석관황금시장
781,전통시장,번동북부골목시장,37.6358562056237,127.03005721717192,강북구,강북구 - 전통시장,강북구 - 전통시장 - 번동북부골목시장
782,전통시장,수유전통시장,37.63116369707503,127.02279356147206,강북구,강북구 - 전통시장,강북구 - 전통시장 - 수유전통시장
783,전통시장,밤나무골시장,37.608798031134796,127.03553915097254,성북구,성북구 - 전통시장,성북구 - 전통시장 - 밤나무골시장
784,전통시장,우이시장,37.64641790068386,127.01986346098334,강북구,강북구 - 전통시장,강북구 - 전통시장 - 우이시장
785,전통시장,강북종합시장,37.642326306719056,127.02569758036077,강북구,강북구 - 전통시장,강북구 - 전통시장 - 강북종합시장
786,전통시장,석관시장,37.60897712863277,127.06040990437167,성북구,성북구 - 전통시장,성북구 - 전통시장 - 석관시장
787,전통시장,수유중앙시장,37.64033601698045,127.02124412605004,강북구,강북구 - 전통시장,강북구 - 전통시장 - 수유중앙시장
788,발달상권,장한평역_1,37.562167212833174,127.0666084994249,동대문구,동대문구 - 발달상권,동대문구 - 발달상권 - 장한평역_1
789,발달상권,서울 강서구 발산역,37.55967195595674,126.84002047948114,강서구,강서구 - 발달상권,강서구 - 발달상권 - 서울 강서구 발산역
790,발달상권,왕십리역_2,37.56277561284033,127.03452125471159,성동구,성동구 - 발달상권,성동구 - 발달상권 - 왕십리역_2
791,발달상권,시청역_1,37.56160640625744,126.97357184570602,중구,중구 - 발달상권,중구 - 발달상권 - 시청역_1
792,발달상권,미아사거리_2,37.60785391153568,127.02846040727952,성북구,성북구 - 발달상권,성북구 - 발달상권 - 미아사거리_2
793,발달상권,서울 은평구 불광역_1,37.609494017226275,126.9293514089332,은평구,은평구 - 발달상권,은평구 - 발달상권 - 서울 은평구 불광역_1
794,발달상권,동대문시장_2,37.570339979302354,127.00293177353281,종로구,종로구 - 발달상권,종로구 - 발달상권 - 동대문시장_2
795,발달상권,서울 종로구 동대문역_1,37.571997390588756,127.01038029305984,종로구,종로구 - 발달상권,종로구 - 발달상권 - 서울 종로구 동대문역_1
796,발달상권,서울 은평구 불광역_2,37.61037783839104,126.93078893073027,은평구,은평구 - 발달상권,은평구 - 발달상권 - 서울 은평구 불광역_2
797,발달상권,서울 은평구 불광역_3,37.6110251930763,126.92851185501709,은평구,은평구 - 발달상권,은평구 - 발달상권 - 서울 은평구 불광역_3
798,발달상권,영등포역_3,37.519123686087624,126.9033176502657,영등포구,영등포구 - 발달상권,영등포구 - 발달상권 - 영등포역_3
799,발달상권,여의도 시범아파트앞,37.51902118000895,126.93864462543911,영등포구,영등포구 - 발달상권,영등포구 - 발달상권 - 여의도 시범아파트앞
800,발달상권,서울 강남구 역삼역_2,37.503163935785786,127.03916458764914,강남구,강남구 - 발달상권,강남구 - 발달상권 - 서울 강남구 역삼역_2
801,발달상권,건대입구역,37.53849506058198,127.07161119527795,광진구,광진구 - 발달상권,광진구 - 발달상권 - 건대입구역
802,발달상권,서울 광진구 건대입구역_1,37.54004697841197,127.06789004263021,광진구,광진구 - 발달상권,광진구 - 발달상권 - 서울 광진구 건대입구역_1
803,발달상권,서울 강동구 천호역_2,37.53942172192042,127.12685146616113,강동구,강동구 - 발달상권,강동구 - 발달상권 - 서울 강동구 천호역_2
804,발달상권,서울 마포구 마포역_1,37.53985658258465,126.947453239336,마포구,마포구 - 발달상권,마포구 - 발달상권 - 서울 마포구 마포역_1
805,골목상권,광나루로24길,37.545457089317075,127.07592918297232,광진구,광진구 - 골목상권,광진구 - 골목상권 - 광나루로24길
806,골목상권,광나루로36길,37.543837240312854,127.08621340020343,광진구,광진구 - 골목상권,광진구 - 골목상권 - 광나루로36길
807,골목상권,광나루로37길,37.54567404210782,127.0878902619949,광진구,광진구 - 골목상권,광진구 - 골목상권 - 광나루로37길
808,발달상권,서울 광진구 구의역,37.537990259627755,127.08551647174467,광진구,광진구 - 발달상권,광진구 - 발달상권 - 서울 광진구 구의역
809,골목상권,광나루로40길,37.543024174218694,127.08913185113586,광진구,광진구 - 골목상권,광진구 - 골목상권 - 광나루로40길
810,골목상권,퇴계로8길,37.556652011717745,126.9789946865649,중구,중구 - 골목상권,중구 - 골목상권 - 퇴계로8길
811,골목상권,퇴계로90길,37.563688619999134,127.0219806870213,중구,중구 - 골목상권,중구 - 골목상권 - 퇴계로90길
812,골목상권,녹사평대로11길,37.52177596888278,126.99319002668486,용산구,용산구 - 골목상권,용산구 - 골목상권 - 녹사평대로11길
813,골목상권,녹사평대로26길,37.53175902735252,126.992465038759,용산구,용산구 - 골목상권,용산구 - 골목상권 - 녹사평대로26길
814,전통시장,백운시장,37.65578880260641,127.01531027271143,도봉구,도봉구 - 전통시장,도봉구 - 전통시장 - 백운시장
815,전통시장,쌍문역골목시장,37.648424271229416,127.03256652711916,도봉구,도봉구 - 전통시장,도봉구 - 전통시장 - 쌍문역골목시장
816,전통시장,방학동도깨비시장,37.66531685994615,127.03543007328953,도봉구,도봉구 - 전통시장,도봉구 - 전통시장 - 방학동도깨비시장
817,전통시장,공릉동도깨비시장,37.6223298349113,127.07590535261178,노원구,노원구 - 전통시장,노원구 - 전통시장 - 공릉동도깨비시장
818,전통시장,상계시장,37.66494510620511,127.07785282932137,노원구,노원구 - 전통시장,노원구 - 전통시장 - 상계시장
819,전통시장,상계중앙시장,37.65977840010375,127.0699935590849,노원구,노원구 - 전통시장,노원구 - 전통시장 - 상계중앙시장
820,전통시장,경창시장,37.52475256789359,126.84249336482793,양천구,양천구 - 전통시장,양천구 - 전통시장 - 경창시장
821,전통시장,신월3동골목시장,37.53389342965823,126.82656656654997,양천구,양천구 - 전통시장,양천구 - 전통시장 - 신월3동골목시장
822,전통시장,신곡종합시장,37.518422056675405,126.84516492854235,양천구,양천구 - 전통시장,양천구 - 전통시장 - 신곡종합시장
823,전통시장,신월6동골목시장,37.5180402276155,126.84258665601156,양천구,양천구 - 전통시장,양천구 - 전통시장 - 신월6동골목시장
824,전통시장,명일골목시장,37.5492213591063,127.14529114835729,강동구,강동구 - 전통시장,강동구 - 전통시장 - 명일골목시장
825,발달상권,당산역_2,37.53545679215062,126.90084136296099,영등포구,영등포구 - 발달상권,영등포구 - 발달상권 - 당산역_2
826,발달상권,서울 강동구 천호역,37.5383175876603,127.12297995481092,송파구,송파구 - 발달상권,송파구 - 발달상권 - 서울 강동구 천호역
827,발달상권,서울시청,37.567833462481985,126.97946695387179,중구,중구 - 발달상권,중구 - 발달상권 - 서울시청
828,발달상권,시청역_2,37.56439898859326,126.97139767081269,중구,중구 - 발달상권,중구 - 발달상권 - 시청역_2
829,발달상권,서대문구 서대문역_1,37.56800154052514,126.96599701842904,종로구,종로구 - 발달상권,종로구 - 발달상권 - 서대문구 서대문역_1
830,발달상권,종각역 젊음의 거리,37.5692849591627,126.98548849171972,종로구,종로구 - 발달상권,종로구 - 발달상권 - 종각역 젊음의 거리
831,발달상권,종각역,37.569590681504245,126.98113043437411,종로구,종로구 - 발달상권,종로구 - 발달상권 - 종각역
832,발달상권,서울 종로구 광화문역_1,37.56912099259995,126.97484828351335,종로구,종로구 - 발달상권,종로구 - 발달상권 - 서울 종로구 광화문역_1
833,발달상권,서울 종로구 종로3가역_1,37.569249385228055,126.98997099045238,종로구,종로구 - 발달상권,종로구 - 발달상권 - 서울 종로구 종로3가역_1
834,발달상권,동대문시장_1,37.567303459950246,127.00688203068009,중구,중구 - 발달상권,중구 - 발달상권 - 동대문시장_1
835,골목상권,이문로42길,37.60073984650877,127.06462716679306,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 이문로42길
836,골목상권,용마산로100길,37.59063357186286,127.09942427979222,중랑구,중랑구 - 골목상권,중랑구 - 골목상권 - 용마산로100길
837,골목상권,용마산로112길,37.59919761600953,127.10449748246018,중랑구,중랑구 - 골목상권,중랑구 - 골목상권 - 용마산로112길
838,골목상권,용마산로118길,37.60101767455427,127.10443208268727,중랑구,중랑구 - 골목상권,중랑구 - 골목상권 - 용마산로118길
839,골목상권,동일로100길,37.58995239238665,127.08315286238451,중랑구,중랑구 - 골목상권,중랑구 - 골목상권 - 동일로100길
840,골목상권,창경궁로43길,37.58883736522831,127.00364580946099,성북구,성북구 - 골목상권,성북구 - 골목상권 - 창경궁로43길
841,골목상권,대흥로28길,37.555119304672736,126.94701246757504,마포구,마포구 - 골목상권,마포구 - 골목상권 - 대흥로28길
842,골목상권,성균관로5길,37.58418825624836,126.99685257144091,종로구,종로구 - 골목상권,종로구 - 골목상권 - 성균관로5길
843,골목상권,숭인동길,37.57689717095477,127.02219966011049,종로구,종로구 - 골목상권,종로구 - 골목상권 - 숭인동길
844,골목상권,옥인길,37.58069669360434,126.96647805541343,종로구,종로구 - 골목상권,종로구 - 골목상권 - 옥인길
845,골목상권,율곡로10길,37.57606099987723,126.99112476338325,종로구,종로구 - 골목상권,종로구 - 골목상권 - 율곡로10길
846,골목상권,율곡로16길,37.575025120574004,127.00404134640954,종로구,종로구 - 골목상권,종로구 - 골목상권 - 율곡로16길
847,골목상권,이화장길,37.577854212833884,127.00484527087895,종로구,종로구 - 골목상권,종로구 - 골목상권 - 이화장길
848,골목상권,퇴계로12길,37.55650836308674,126.98209572084158,중구,중구 - 골목상권,중구 - 골목상권 - 퇴계로12길
849,골목상권,퇴계로18길,37.55685113580711,126.98491370830027,중구,중구 - 골목상권,중구 - 골목상권 - 퇴계로18길
850,골목상권,퇴계로46길,37.561221932148484,127.00089413853523,중구,중구 - 골목상권,중구 - 골목상권 - 퇴계로46길
851,골목상권,뚝섬로24길,37.53492308871023,127.06282793590685,광진구,광진구 - 골목상권,광진구 - 골목상권 - 뚝섬로24길
852,골목상권,오목로3길,37.52389978685527,126.83817376078056,양천구,양천구 - 골목상권,양천구 - 골목상권 - 오목로3길
853,골목상권,오목로5길,37.524056294692166,126.84062825275142,양천구,양천구 - 골목상권,양천구 - 골목상권 - 오목로5길
854,골목상권,은행정로5길,37.52119544069402,126.85815685860752,양천구,양천구 - 골목상권,양천구 - 골목상권 - 은행정로5길
855,골목상권,신목로5길,37.518481860876,126.8725957787547,양천구,양천구 - 골목상권,양천구 - 골목상권 - 신목로5길
856,골목상권,상도로61길,37.49446789818725,126.95701780677625,동작구,동작구 - 골목상권,동작구 - 골목상권 - 상도로61길
857,골목상권,상도로62길,37.496214163995354,126.95260653374689,동작구,동작구 - 골목상권,동작구 - 골목상권 - 상도로62길
858,골목상권,연서로5길,37.60421334469154,126.91441910161745,은평구,은평구 - 골목상권,은평구 - 골목상권 - 연서로5길
859,골목상권,은평로10길,37.59975114699046,126.92424215601473,은평구,은평구 - 골목상권,은평구 - 골목상권 - 은평로10길
860,골목상권,은평로13길,37.602454203753574,126.92437530846863,은평구,은평구 - 골목상권,은평구 - 골목상권 - 은평로13길
861,골목상권,상도로47길,37.50307942521602,126.95160696509937,동작구,동작구 - 골목상권,동작구 - 골목상권 - 상도로47길
862,골목상권,도봉로109길,37.64689290379992,127.03144407006899,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 도봉로109길
863,골목상권,도봉로114길,37.64759427158531,127.03631682587171,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 도봉로114길
864,골목상권,서초대로8길,37.483924408201645,126.98904396403856,서초구,서초구 - 골목상권,서초구 - 골목상권 - 서초대로8길
865,골목상권,신반포로45길,37.51231446438567,127.01658166191717,서초구,서초구 - 골목상권,서초구 - 골목상권 - 신반포로45길
866,골목상권,언남길,37.474024118661276,127.04269916197109,서초구,서초구 - 골목상권,서초구 - 골목상권 - 언남길
867,골목상권,주흥15길,37.508818279716955,127.0185149484964,서초구,서초구 - 골목상권,서초구 - 골목상권 - 주흥15길
868,골목상권,주흥길,37.50606100116442,127.01976966377829,서초구,서초구 - 골목상권,서초구 - 골목상권 - 주흥길
869,골목상권,구로동로7길,37.48640810375405,126.88327875846464,구로구,구로구 - 골목상권,구로구 - 골목상권 - 구로동로7길
870,골목상권,독산로64길,37.46555074168666,126.90446053798038,금천구,금천구 - 골목상권,금천구 - 골목상권 - 독산로64길
871,골목상권,독산로70길,37.46736976998788,126.90321477865747,금천구,금천구 - 골목상권,금천구 - 골목상권 - 독산로70길
872,골목상권,신월로20길,37.518602241845365,126.84515324447747,양천구,양천구 - 골목상권,양천구 - 골목상권 - 신월로20길
873,골목상권,오목로23길,37.52623280536764,126.85145007780352,양천구,양천구 - 골목상권,양천구 - 골목상권 - 오목로23길
874,골목상권,오목로30길,37.52312719559644,126.85373003641472,양천구,양천구 - 골목상권,양천구 - 골목상권 - 오목로30길
875,골목상권,한천로130길,37.639495650634544,127.0320867663193,강북구,강북구 - 골목상권,강북구 - 골목상권 - 한천로130길
876,골목상권,한천로132길,37.640739635281335,127.02969661616098,강북구,강북구 - 골목상권,강북구 - 골목상권 - 한천로132길
877,골목상권,노해로33길,37.646786902764056,127.02211846412452,강북구,강북구 - 골목상권,강북구 - 골목상권 - 노해로33길
878,골목상권,솔샘로65길,37.62068439870403,127.02670957893947,강북구,강북구 - 골목상권,강북구 - 골목상권 - 솔샘로65길
879,골목상권,수유로12길,37.63287584757782,127.02130997655303,강북구,강북구 - 골목상권,강북구 - 골목상권 - 수유로12길
880,골목상권,오패산로30길,37.61464567828941,127.03477174530728,강북구,강북구 - 골목상권,강북구 - 골목상권 - 오패산로30길
881,골목상권,삼양로27길,37.618875042640525,127.01813443588074,강북구,강북구 - 골목상권,강북구 - 골목상권 - 삼양로27길
882,골목상권,삼양로41길,37.62171320213927,127.01781795880467,강북구,강북구 - 골목상권,강북구 - 골목상권 - 삼양로41길
883,골목상권,사당로8길,37.4828933691375,126.96776550162745,동작구,동작구 - 골목상권,동작구 - 골목상권 - 사당로8길
884,골목상권,구로중앙로42길,37.50969376734458,126.87799447555045,구로구,구로구 - 골목상권,구로구 - 골목상권 - 구로중앙로42길
885,골목상권,구로중앙로7길,37.49063215867067,126.89096131582092,구로구,구로구 - 골목상권,구로구 - 골목상권 - 구로중앙로7길
886,골목상권,구로중앙로8길,37.49277814683347,126.89269960784434,구로구,구로구 - 골목상권,구로구 - 골목상권 - 구로중앙로8길
887,골목상권,남부순환로97길,37.49415622935668,126.85809493020344,구로구,구로구 - 골목상권,구로구 - 골목상권 - 남부순환로97길
888,골목상권,대방동2길,37.501094072723475,126.92780253729701,동작구,동작구 - 골목상권,동작구 - 골목상권 - 대방동2길
889,골목상권,사당로2차길,37.48660522861772,126.96670105427351,동작구,동작구 - 골목상권,동작구 - 골목상권 - 사당로2차길
890,골목상권,사당로30길,37.48153568143923,126.980790802428,동작구,동작구 - 골목상권,동작구 - 골목상권 - 사당로30길
891,골목상권,구로동로8길,37.487672847588655,126.88670284128662,구로구,구로구 - 골목상권,구로구 - 골목상권 - 구로동로8길
892,골목상권,국사봉1길,37.49843860266433,126.93201193944643,동작구,동작구 - 골목상권,동작구 - 골목상권 - 국사봉1길
893,골목상권,오패산로67길,37.635568898654746,127.02579721831657,강북구,강북구 - 골목상권,강북구 - 골목상권 - 오패산로67길
894,골목상권,인수봉로56길,37.636120367831616,127.01498900846208,강북구,강북구 - 골목상권,강북구 - 골목상권 - 인수봉로56길
895,골목상권,인수봉로72길,37.64297711191891,127.0128715635598,강북구,강북구 - 골목상권,강북구 - 골목상권 - 인수봉로72길
896,골목상권,인수봉로79길,37.64350907716093,127.00865664145942,강북구,강북구 - 골목상권,강북구 - 골목상권 - 인수봉로79길
897,골목상권,한천로139가길,37.64084010226493,127.0236916094139,강북구,강북구 - 골목상권,강북구 - 골목상권 - 한천로139가길
898,골목상권,한천로140길,37.64219052450981,127.02846217118487,강북구,강북구 - 골목상권,강북구 - 골목상권 - 한천로140길
899,골목상권,덕릉로40길,37.63423399296308,127.0317332962456,강북구,강북구 - 골목상권,강북구 - 골목상권 - 덕릉로40길
900,골목상권,덕릉로41길,37.63742414151746,127.02917412765696,강북구,강북구 - 골목상권,강북구 - 골목상권 - 덕릉로41길
901,골목상권,도봉로13길,37.61523340344831,127.02678691381598,강북구,강북구 - 골목상권,강북구 - 골목상권 - 도봉로13길
902,골목상권,한천로101가길,37.61964107417436,127.04909147367009,성북구,성북구 - 골목상권,성북구 - 골목상권 - 한천로101가길
903,골목상권,한천로76길,37.61165955037523,127.06515760393576,성북구,성북구 - 골목상권,성북구 - 골목상권 - 한천로76길
904,골목상권,삼양로54길,37.6232891695011,127.02229274195886,강북구,강북구 - 골목상권,강북구 - 골목상권 - 삼양로54길
905,골목상권,삼양로77길,37.628858403292824,127.0151348199034,강북구,강북구 - 골목상권,강북구 - 골목상권 - 삼양로77길
906,골목상권,역말로9길,37.61299397734559,126.92161240683131,은평구,은평구 - 골목상권,은평구 - 골목상권 - 역말로9길
907,골목상권,한글비석로24길,37.66287653879393,127.0720478538151,노원구,노원구 - 골목상권,노원구 - 골목상권 - 한글비석로24길
908,골목상권,한글비석로44길,37.66472475681537,127.07004353910895,노원구,노원구 - 골목상권,노원구 - 골목상권 - 한글비석로44길
909,골목상권,삼양로8길,37.6075934452752,127.02482490862354,성북구,성북구 - 골목상권,성북구 - 골목상권 - 삼양로8길
910,골목상권,성북로8길,37.59124293316104,127.00570666803867,성북구,성북구 - 골목상권,성북구 - 골목상권 - 성북로8길
911,골목상권,서울시립대로4길,37.573798816163084,127.04866516186614,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 서울시립대로4길
912,골목상권,약령시로17길,37.585000550294005,127.04250206805004,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 약령시로17길
913,골목상권,왕산로32길,37.576270165425754,127.04181787633433,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 왕산로32길
914,골목상권,왕산로33길,37.5820724242863,127.04221736928372,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 왕산로33길
915,골목상권,왕산로43길,37.58498926909341,127.04840072248676,동대문구,동대문구 - 골목상권,동대문구 - 골목상권 - 왕산로43길
916,골목상권,한천로109길,37.627464382025295,127.04199380868468,강북구,강북구 - 골목상권,강북구 - 골목상권 - 한천로109길
917,골목상권,솔매로41길,37.62682097571897,127.02262231303826,강북구,강북구 - 골목상권,강북구 - 골목상권 - 솔매로41길
918,골목상권,솔매로45길,37.62838839147609,127.02414079188956,강북구,강북구 - 골목상권,강북구 - 골목상권 - 솔매로45길
919,골목상권,솔매로50길,37.624134818559874,127.02826271394503,강북구,강북구 - 골목상권,강북구 - 골목상권 - 솔매로50길
920,골목상권,종암로24가길,37.600175550324316,127.03555769735354,성북구,성북구 - 골목상권,성북구 - 골목상권 - 종암로24가길
921,골목상권,종암로5길,37.593418521501405,127.03418438906162,성북구,성북구 - 골목상권,성북구 - 골목상권 - 종암로5길
922,골목상권,지봉로20길,37.58309653275608,127.01921261957447,성북구,성북구 - 골목상권,성북구 - 골목상권 - 지봉로20길
923,골목상권,화랑로13길,37.6053272213694,127.04165293910224,성북구,성북구 - 골목상권,성북구 - 골목상권 - 화랑로13길
924,골목상권,화랑로19길,37.60863060684104,127.05001291789686,성북구,성북구 - 골목상권,성북구 - 골목상권 - 화랑로19길
925,골목상권,화랑로1길,37.60484323784301,127.03365735017576,성북구,성북구 - 골목상권,성북구 - 골목상권 - 화랑로1길
926,골목상권,장충단로8길,37.56214966423963,127.00838689708328,중구,중구 - 골목상권,중구 - 골목상권 - 장충단로8길
927,골목상권,청구로17길,37.5586445042682,127.01170262527664,중구,중구 - 골목상권,중구 - 골목상권 - 청구로17길
928,골목상권,청구로1길,37.5580854626735,127.01539211939027,중구,중구 - 골목상권,중구 - 골목상권 - 청구로1길
929,골목상권,화랑로14길,37.60130860037792,127.0422282367505,성북구,성북구 - 골목상권,성북구 - 골목상권 - 화랑로14길
930,골목상권,가좌로7길,37.584935487881864,126.91918500828997,은평구,은평구 - 골목상권,은평구 - 골목상권 - 가좌로7길
931,골목상권,갈현로1길,37.599415470605,126.90828699545541,은평구,은평구 - 골목상권,은평구 - 골목상권 - 갈현로1길
932,골목상권,노해로60길,37.649009501008884,127.03401721691714,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 노해로60길
933,골목상권,노해로63다길,37.65453767028034,127.0454880844189,도봉구,도봉구 - 골목상권,도봉구 - 골목상권 - 노해로63다길
934,골목상권,목동중앙서로7길,37.53437630492295,126.86518060911823,양천구,양천구 - 골목상권,양천구 - 골목상권 - 목동중앙서로7길
935,골목상권,목동중앙서로8가길,37.531375772815636,126.86500499115456,양천구,양천구 - 골목상권,양천구 - 골목상권 - 목동중앙서로8가길
936,골목상권,신목로2길,37.5197466006671,126.87572703427178,양천구,양천구 - 골목상권,양천구 - 골목상권 - 신목로2길
937,골목상권,왕십리로26길,37.56424475550748,127.03269962738138,성동구,성동구 - 골목상권,성동구 - 골목상권 - 왕십리로26길
938,골목상권,마조로16길,37.5655291955643,127.04483400702887,성동구,성동구 - 골목상권,성동구 - 골목상권 - 마조로16길
939,골목상권,마조로1길,37.561557554176645,127.03995345723395,성동구,성동구 - 골목상권,성동구 - 골목상권 - 마조로1길
940,골목상권,매봉길,37.54751696364525,127.0137038416579,성동구,성동구 - 골목상권,성동구 - 골목상권 - 매봉길
941,골목상권,무수막길,37.55284081556082,127.02086844044004,성동구,성동구 - 골목상권,성동구 - 골목상권 - 무수막길
942,골목상권,무학로6길,37.56570414697989,127.03349258737882,성동구,성동구 - 골목상권,성동구 - 골목상권 - 무학로6길
943,골목상권,무학봉28길,37.56209157270594,127.031974312506,성동구,성동구 - 골목상권,성동구 - 골목상권 - 무학봉28길
944,골목상권,무학봉길,37.56061476224367,127.02877065426908,성동구,성동구 - 골목상권,성동구 - 골목상권 - 무학봉길
945,골목상권,시흥대로62가길,37.45627904718531,126.90411065768251,금천구,금천구 - 골목상권,금천구 - 골목상권 - 시흥대로62가길
946,골목상권,시흥대로63길,37.45512981860987,126.89820107525821,금천구,금천구 - 골목상권,금천구 - 골목상권 - 시흥대로63길
947,골목상권,신길로17길,37.497682313890735,126.90646647588949,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 신길로17길
948,골목상권,신길로39길,37.507630603042216,126.90798092965898,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 신길로39길
949,골목상권,신길로42가길,37.509275317074035,126.91448236642141,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 신길로42가길
950,골목상권,신길로42길,37.50660733856764,126.91310559537058,영등포구,영등포구 - 골목상권,영등포구 - 골목상권 - 신길로42길
951,골목상권,법원단지9길,37.4749703074004,126.92220899630287,관악구,관악구 - 골목상권,관악구 - 골목상권 - 법원단지9길
952,골목상권,봉천로33길,37.48430811470407,126.94405496284341,관악구,관악구 - 골목상권,관악구 - 골목상권 - 봉천로33길
953,골목상권,서림7길,37.47238594638829,126.94034457112895,관악구,관악구 - 골목상권,관악구 - 골목상권 - 서림7길
954,골목상권,승방길,37.47314714560135,126.9799676906516,관악구,관악구 - 골목상권,관악구 - 골목상권 - 승방길
955,골목상권,선릉로18길,37.4833953079835,127.06155235940356,강남구,강남구 - 골목상권,강남구 - 골목상권 - 선릉로18길
956,골목상권,압구정로2길,37.52109879550894,127.01954738784833,강남구,강남구 - 골목상권,강남구 - 골목상권 - 압구정로2길
957,골목상권,언주로81길,37.49888341076538,127.04135625779246,강남구,강남구 - 골목상권,강남구 - 골목상권 - 언주로81길
